pm,stator_yoke,stator_tooth,stator_winding,ambient,coolant,u_d,u_q,torque,i_d,i_q,,motor_speed
1.3877839,0.951221,1.153364,1.1880894,1.5386167,0.51365465,2.2512038,-0.91282356,-1.9634422,-1.957076,-1.7624937,,0.5537817
0.40266553,0.28730914,0.44110224,0.47890204,-0.75834006,0.16694216,1.8286186,0.604093,-1.103507,-0.9900887,-1.0287797,,1.2694685
1.2671245,1.1203498,1.2275343,1.174939,1.5437889,0.54931015,1.7133068,-0.13411638,-2.1477206,-0.032969803,-2.2497501,,-0.30013826
0.09200086,0.30310556,0.7723383,1.2189572,-0.104090415,-0.35414356,-0.89321357,0.33853993,1.1176063,0.2902903,1.2516997,,-0.2750573
1.1835126,-0.058648903,0.22636718,0.2686478,2.202455,-0.6856856,-0.60285026,1.3952392,0.07515138,-0.5999118,0.064391956,,1.5019029
0.1336896,-0.39756912,-0.27618253,-0.17777649,0.3931756,-0.056135695,1.862621,0.5765169,-1.4326236,-0.33562586,-1.4226263,,0.40409592
-1.659677,-1.5740864,-1.7301407,-1.7616144,-2.6008685,-1.0728481,0.16967201,0.40940237,-0.11986099,1.0139807,-0.0914375,,-0.4107924
-0.86836666,-0.73472506,-1.0679032,-1.1562551,-0.16497956,-0.044820163,0.30058023,-1.2942672,-0.25563973,1.029133,-0.24570225,,-1.2224323
0.33476245,0.6095099,0.691249,0.6175826,0.11712782,0.35907298,1.5086133,1.0247295,-1.0153801,-0.31948793,-0.991166,,0.77029324
0.9582414,1.7837527,1.2844242,0.84654623,0.6886087,2.164649,-1.4526068,0.017417233,0.7974738,-1.3216132,0.7000133,,0.8757292
-1.6568488,-1.3674941,-1.616584,-1.6393706,-0.5269659,-0.6433728,0.3161188,-1.2520145,-0.25563973,1.0291297,-0.24571697,,-1.2224334
0.42044044,1.1263545,0.9581772,0.82539433,0.3824295,1.1771688,-0.26478195,-0.4077953,0.99902827,0.37885076,1.1333457,,-0.7420536
0.48955473,1.2914214,1.6840712,2.025907,-0.0329681,0.3185412,-1.5563041,-0.3530169,1.7754132,-1.4259279,1.6314578,,0.014457553
0.8431396,1.5589509,1.1852816,0.7025221,-0.14795807,1.131667,-0.40758058,0.73296356,0.36995476,0.820568,0.485385,,-0.16774228
-1.3211825,-1.1580406,-1.1403208,-0.9880408,-1.4139649,-1.0926896,0.8953393,-0.12372936,-1.2190448,0.57721037,-1.3642867,,-0.53789306
-0.8741085,-0.98472637,-1.2331005,-1.322614,-0.6968386,-0.77871907,0.30391037,-1.2605892,-0.25563973,1.0291553,-0.24571376,,-1.22243
-1.2962239,-0.73472506,-0.76194936,-0.5262013,0.289812,-0.5894518,-0.22439243,-0.7558403,1.8126166,-0.34987584,1.8979723,,-0.9152681
-0.6693161,-1.075268,-0.95836395,-0.9768361,-0.11575493,-1.0770512,-0.32804555,1.5933663,-0.003673095,-0.35964322,0.00042272,,1.2124823
0.32600787,-0.051189594,0.082298644,0.015438635,0.58203214,-0.2107791,0.28691614,1.7515737,-0.28625786,-0.19848673,-0.2768644,,1.2401681
0.3788252,1.0666051,0.46185845,0.101153545,0.058044415,1.6621567,0.30059013,-1.2870868,-0.25563973,1.0291374,-0.24573073,,-1.2224299
-1.7466321,-0.79919904,-0.7619501,-0.5625317,-1.8876379,-1.0690827,-0.09448056,-0.562531,0.91103894,0.4554149,1.007329,,-0.8571928
-1.1237446,-1.3323525,-1.4003971,-1.5031039,-0.85420465,-1.0755907,0.29406247,1.7355663,-0.26534033,1.0292239,-0.24592187,,0.26557282
0.75495553,-0.525882,-0.084225364,0.13376455,1.5561962,-1.0625687,-1.154358,0.7084743,0.35665613,-1.0778656,0.30602217,,1.4830264
0.46672964,0.95038515,0.6986376,0.4387178,0.66605353,1.3483973,1.5718178,1.0357513,-0.8940743,-0.82894343,-0.8390962,,1.5500315
0.23977351,0.9512344,0.83670115,0.69948477,1.105811,1.1048088,1.4837232,-0.34615493,-2.1950865,-0.08081951,-2.2921765,,-0.45092207
-0.1555611,-0.11630592,0.09337625,0.29700896,-0.259457,-0.35181198,-1.4585347,-0.041149646,0.65626097,-1.5532328,0.53822863,,1.2556605
-0.5714266,-0.9155092,-1.0679032,-1.1409256,0.093037955,-0.6041495,-0.24902478,0.3255979,0.3712834,0.8200947,0.4869165,,-0.4107895
-1.772925,-1.5834929,-1.7529552,-1.7812126,-2.7474394,-1.06975,0.1687866,0.41032404,-0.11930175,1.0139694,-0.09144916,,-0.4107891
-0.769405,-0.73472506,-0.42904672,0.011135072,-1.0168012,-0.7918592,2.0717785,-0.52716416,-3.0006137,-0.9337765,-3.0161142,,-0.2868847
-0.3878562,-0.36512858,-0.30210584,-0.22785617,-0.14844388,0.2953877,-0.8604153,1.0170816,0.26886785,-0.75373846,0.23315959,,1.2426736
-1.835736,-1.254495,-1.1825666,-1.0317739,-1.8466429,-1.0891126,-1.0681828,0.88206893,0.5847225,-0.56769377,0.5540587,,0.67139417
0.5160098,0.31882128,0.28983906,0.09854986,-0.051561464,0.2837464,-1.0213468,0.9165421,0.4920442,-0.4825911,0.47103024,,0.753833
1.3791556,0.22371338,1.0433184,1.6263192,-0.08724357,-1.0746559,-1.6375589,-0.96940535,1.2258275,-2.2062542,1.0219882,,0.5631728
-1.9208283,-1.6446697,-1.8205552,-1.8160744,-1.0319628,-1.057738,0.5144231,-0.14779522,-0.5741777,0.9942877,-0.61741775,,-0.6461669
1.3780165,1.9753658,1.688789,1.590231,-0.09798866,2.111441,-1.0264434,0.8306273,0.34122065,-0.83611745,0.29435918,,1.3231553
0.9775798,0.39862707,0.43154436,0.26896465,0.7161133,0.19478089,-0.18915738,1.651754,-0.070624515,-0.12676665,-0.059465036,,1.1108387
1.0857782,1.2912655,1.1499068,0.9116146,0.6806249,1.1242414,-0.63954985,1.0058943,0.4855298,0.70663774,0.5973751,,0.020601045
1.4496801,-0.048878234,0.77412564,1.2599422,-1.0768201,-1.0380867,-1.5231712,-0.35908127,0.42317575,-1.7915428,0.33415726,,2.0241249
1.2240741,0.7894081,0.38571993,0.005475209,0.6886087,1.1942934,0.29784092,-1.2653556,-0.25563973,1.0291295,-0.24572656,,-1.2224292
2.0263917,1.8781674,1.9916204,2.0077076,1.4919716,1.2409127,-1.5249515,-0.22346994,0.62277395,-1.5699357,0.5275586,,1.3285755
0.6853415,0.7865355,0.62692755,0.40203008,-0.044207025,0.73712754,0.29988393,-1.2917241,-0.25563973,1.029145,-0.24573132,,-1.2224311
-0.48540074,-0.26455522,-0.3735206,-0.45392016,0.28269345,0.13105662,0.28246933,0.28129002,-0.24864802,1.0203867,-0.23622996,,-0.45740846
-0.056385353,0.31784248,0.097779,-0.18028173,1.5558921,0.6095884,-0.038884364,1.7084405,-0.13203642,-0.06864307,-0.12031865,,1.0563344
-0.51731795,-0.6878545,-0.30151442,-0.0844332,-1.96301,-1.053831,-1.0595584,0.87313896,0.42012125,-0.8065763,0.38421127,,1.0688592
-0.4712918,-0.39753547,0.15305234,0.7176153,-0.043648943,-1.0836442,-1.496742,-0.08539185,1.9562154,-0.93484473,1.8901527,,-0.14024927
-2.2032137,-1.3099173,-1.6554079,-1.6603996,-0.35364637,-0.32953954,0.50051373,-0.676417,-0.81056404,0.8806644,-0.8939489,,-0.88745606
0.002904364,1.6291047,1.0366789,0.52036935,0.20871548,2.1745017,0.31379005,-1.324464,-0.25563973,1.0291322,-0.24571943,,-1.2224302
1.0216919,1.4055011,1.4971651,1.2666638,0.6886087,1.0444713,0.018467141,-0.653655,0.6407113,0.6310667,0.7708214,,-0.90669906
1.029058,0.9512438,1.1132448,1.0124277,0.6886087,0.8712592,-0.07442824,1.6495532,-0.14740348,-0.42554808,-0.14317599,,1.5278865
-0.88672173,-1.0968077,-1.1070642,-1.2256477,-0.934972,-1.0820211,0.29389632,1.7275386,-0.26546475,1.0292137,-0.24587487,,0.26557335
-0.9122298,-0.73472506,-1.0679032,-1.1614763,-0.18051954,-0.04688103,0.29938772,-1.29469,-0.25563973,1.0291544,-0.24570422,,-1.222429
-2.1118698,-1.7552797,-1.9858023,-1.9718252,-2.7519963,-1.0620775,0.27839488,-0.9158375,-0.120740704,1.0139828,-0.09145094,,-1.0601082
-1.7290246,-1.6293756,-1.7993745,-1.7940103,-1.1959485,-1.058374,0.51468754,-0.14955766,-0.57384664,0.9942908,-0.6174086,,-0.6461683
0.064386934,-0.057413984,-0.34397122,-0.5920801,0.58865887,0.32682094,0.26820105,-0.27476764,-0.21105328,1.0182484,-0.19103031,,-0.7336348
-1.4048449,-1.7571659,-1.9857603,-1.9718252,-0.081238165,-1.082773,0.32292056,-1.3005242,-0.23707548,1.0291383,-0.24572627,,-1.2224307
0.4536518,1.474751,1.5428084,1.8210725,1.1338215,1.5357589,1.1088675,-0.9504028,-2.7685497,-0.68204224,-2.8032942,,-0.7619414
-0.16385517,0.19743444,0.9956945,1.7557558,-2.9338417,-1.024418,-1.6204519,-0.74164736,2.0219781,-2.0732617,1.7667494,,-0.004967799
0.9536678,0.697225,0.2604381,-0.104020536,0.6886087,1.1988697,0.3003563,-1.264417,-0.25563973,1.02916,-0.24569666,,-1.2224321
0.97601676,-0.37451795,0.3412416,0.71645564,-1.7347596,-1.0692824,-1.3283232,0.29458234,0.3577163,-1.4373531,0.29103753,,1.8888509
-0.26373792,-0.050362773,0.6167913,1.195657,-0.69238,-1.0397282,-1.6127908,-0.68568134,1.0202401,-2.0301397,0.8508084,,0.806662
-2.4429264,-0.2811572,0.45070368,1.5487903,-2.9946485,-1.0778515,0.17878471,-1.0744216,3.004083,-1.5120574,2.914139,,-1.1899711
0.058951166,1.6653109,1.3572857,1.0118004,0.5481186,1.7475554,0.48593667,0.72711897,-0.43075353,1.011728,-0.45321134,,-0.18365994
-0.38918877,-0.73472506,-0.41374677,-0.24456449,0.6394242,-1.0750943,0.16301315,1.7374132,-0.22743835,-0.20525278,-0.21839184,,1.1891338
-0.8978818,-1.0305717,-0.83561337,-0.6222447,0.3609795,-1.0623863,2.0007854,0.29778427,-1.8610233,-0.36192054,-1.827234,,0.13029855
0.72078943,-0.4159864,0.14162214,0.46082,0.03052074,-1.0666436,-1.1722099,0.632003,0.2865659,-1.2616026,0.23598294,,1.8888462
1.4598315,1.7605143,1.3657796,0.8532958,0.6886087,1.9479378,1.1302415,1.4804986,-0.74348426,0.6092704,-0.7889109,,0.45641556
-0.7497344,-0.73472506,-1.0679032,-1.1409386,-0.15038712,-0.046798263,0.2991852,-1.2949373,-0.25563973,1.0291542,-0.24569678,,-1.2224307
0.3357902,0.58553994,0.6937458,0.5545629,-0.43436348,-0.19063711,0.3526064,-1.2426325,-0.25589994,1.0280845,-0.24595664,,-1.1939049
1.7214322,2.287521,1.9915751,1.5889286,1.8766646,2.1751232,-0.58567315,0.5562644,0.5956826,0.67313766,0.72660726,,-0.20568351
-0.19542359,-1.4548162,-1.564823,-1.5277647,0.65035,-1.0798705,0.117561564,-0.704836,0.3872484,0.8201192,0.48692092,,-0.9518921
0.3755801,-0.043252897,-0.14531706,-0.29294503,0.715767,-0.073135845,0.11332048,0.33876818,-0.064084545,0.9893632,-0.013956121,,-0.41710395
0.05446792,-0.27945808,-0.30480826,-0.49289417,-0.154371,-0.18377268,-0.40452105,1.5440202,0.057821833,-0.112718135,0.07018342,,0.9419408
1.1887597,2.131318,1.6856731,1.2615926,0.36948422,2.1820953,-1.5975542,-0.6345998,0.93043226,-1.9044882,0.72902966,,1.0105731
-1.9157839,-0.73472506,-1.0679032,-1.0941015,-0.09870533,-0.12007151,0.9360828,0.16350107,-1.0404377,0.7439321,-1.1445023,,-0.4148225
-1.5782082,-0.39753547,-0.3226445,-0.111088105,-0.098746486,-0.1712958,0.52877855,-1.2134216,-2.4448645,-0.3205061,-2.5191066,,-1.0734065
1.1577542,1.5137982,1.1044357,0.5762585,2.1324458,1.7474313,0.29903743,1.7656896,-0.27201954,0.9146639,-0.26276943,,0.41346514
0.020105109,-0.098554455,-0.11775559,-0.15867591,1.04038,-0.13620463,-1.5891209,-0.59683335,1.3438398,-1.8860449,1.1496147,,0.4082354
-1.6600903,-1.6298698,-1.7962044,-1.7844421,-1.350499,-1.0808458,0.51448953,-0.15011229,-0.57382715,0.99427843,-0.6174135,,-0.6461632
0.5117519,1.39759,1.0623102,0.88588095,0.5330895,2.030021,-0.5850815,1.3896606,0.11039133,-0.4661874,0.10443728,,1.2927529
-1.8533635,-1.5628934,-1.7093287,-1.7632431,-0.71434194,-1.0719286,0.30091214,0.9601085,-0.25921637,1.029123,-0.2457165,,-0.14024511
-0.091521956,0.117171146,0.76296765,1.3300933,0.68860567,-0.83956796,-0.49044666,-0.77650917,2.4988415,-1.1010177,2.530515,,-0.8390729
0.16301303,-0.7668215,-0.4389622,-0.29321367,-1.2073139,-1.0745847,-0.4682567,1.4771168,-0.003941687,-0.7822765,-0.018574419,,1.8347433
-0.1746616,-0.5613074,0.06859043,0.61161923,-1.1650794,-1.0789269,-1.573321,-0.46065107,0.546727,-1.931531,0.44094804,,1.7535797
1.4389527,1.743431,1.3589884,0.8848148,0.6886097,1.9438052,1.6370935,0.9597239,-1.1436312,0.001564644,-1.1621668,,0.51655495
0.246194,-0.4328701,-0.10989091,0.017814917,0.3700202,-0.8456697,1.60096,0.92393965,-0.87268794,-1.030638,-0.8090038,,1.7774286
0.8882704,0.43301243,0.6739066,0.94690454,0.27689785,0.20145857,1.8245674,-0.80898637,-3.215319,-1.1773002,-3.2165415,,-0.4411123
0.21161954,0.60566163,0.1558689,-0.1835987,-0.10823889,1.0967346,0.30820796,-0.7312861,-0.25563973,1.0291965,-0.24572855,,-0.9518868
-0.8655091,0.4561713,0.1415171,-0.035146676,-0.63221556,1.1652592,0.06840357,-0.33463773,0.19977717,0.903645,0.2941867,,-0.7600152
-1.2789047,-0.8767988,-0.95808333,-1.0600225,0.66141826,-0.5823477,-0.32135928,1.59561,0.057821833,0.17841686,0.08212143,,0.67139685
0.62303734,0.19486894,0.36566177,0.5273045,0.6901334,-0.07081846,1.4714179,-0.3211175,-2.1268141,-0.02699243,-2.2274895,,-0.4526035
-1.9862642,-1.3689159,-1.4484762,-1.3930006,-1.9190872,-1.0840764,0.03207073,-0.4332512,0.39652294,0.8201219,0.48692325,,-0.8166104
0.3947061,-0.19502799,-0.10345809,-0.018298363,-0.784051,-0.4112408,-0.38497385,-0.068937495,0.7965912,0.5183788,0.93161637,,-0.56329477
-0.5432462,-0.4321602,-0.792459,-0.97692335,0.6886037,0.17583497,0.35044485,-1.2658525,-0.25563973,1.0291467,-0.24571735,,-1.2224325
-0.32255438,-0.73472506,-0.3955108,-0.1622107,0.47082025,-1.0917765,2.0049565,0.28585827,-1.8561848,-0.35694915,-1.8280886,,0.13029973
-0.25937575,-0.435949,-0.22402172,-0.1060181,0.68805265,-0.6119681,1.2142937,1.3531445,-0.7100108,-0.6874009,-0.6727747,,1.5442924
0.54573774,0.74961513,1.000378,1.1698598,0.48081154,0.3376732,2.1230214,-0.104156755,-1.9461967,-0.92790407,-1.8642457,,0.24888387
-0.5660093,-0.47809938,-0.8276176,-0.9930299,0.36924332,0.13627814,0.30071408,-1.2986441,-0.25563973,1.0291523,-0.24571106,,-1.2224313
1.4544626,1.120971,1.3921947,1.481817,0.6886087,0.54061556,2.0188446,0.21832262,-1.9612509,-0.11036816,-2.0245247,,0.008424103
-0.09583728,-0.14208306,-0.12201651,-0.09131692,0.4843718,-0.12607746,2.1800742,-0.37082267,-1.8248392,-1.469715,-1.6793894,,0.5223526
0.23711316,0.470281,0.39699474,0.10694555,0.22545192,0.25527886,-0.09617601,0.8704485,0.057821833,0.9614733,0.1310166,,-0.1402494
-0.87606424,-1.0332427,-0.9112669,-0.8200168,-1.4421761,-1.0615785,-1.0372056,0.93079096,0.55965537,-0.43546942,0.5444167,,0.6194457
-1.3238062,-0.9429364,-1.2536436,-1.3388113,0.6886087,-0.30078536,0.3508548,-1.2665869,-0.25563973,1.0291442,-0.24571462,,-1.2224324
-0.30837193,0.28444028,-0.1513444,-0.4259878,0.4362553,0.89016855,0.33735943,-1.3212622,-0.25563973,1.0291466,-0.24569564,,-1.2224299
0.7963026,0.48977235,0.47546968,0.39937788,1.4176424,0.15680969,1.2340597,1.393771,-0.8190179,0.36551133,-0.8496129,,0.51308125
0.5967807,0.49788326,0.447208,0.29619226,0.33639076,0.31829512,-0.6577064,0.2312178,0.90817934,0.4460282,1.0458534,,-0.36606055
-1.1608118,-1.5674552,-1.7288182,-1.72226,-1.5039897,-1.0448079,0.18185727,-0.6687987,0.13508593,0.93903345,0.2042375,,-0.9383652
0.36262286,-0.5428964,-0.8359199,-0.99547213,0.2922491,0.004172431,0.33734837,-1.2511832,-0.25563973,1.0291489,-0.2457156,,-1.2224282
-0.49530655,-1.5289916,-1.6786867,-1.6099778,0.55552626,-1.0835233,0.117852345,-0.7027715,0.38928726,0.820134,0.4869064,,-0.9518847
0.68969643,-0.42226648,0.13541028,0.45870683,-0.05213761,-1.0729604,-1.1702775,0.63689727,0.2867387,-1.2604592,0.23605667,,1.888844
-1.7987679,-0.90683603,-0.8714636,-0.5462513,-0.09854875,-0.5817842,-1.3350211,-0.24673171,2.328952,-0.9262846,2.3643079,,-0.359325
-0.17308111,-0.5614859,-0.7619508,-0.84625465,-0.99549174,-0.35811242,0.29989222,-0.15427248,-0.25563973,1.0291495,-0.24572106,,-0.681339
-1.1527036,-1.0707737,-0.7622135,-0.10577676,-1.7771106,-1.0436,-1.6393653,-0.92427117,1.9056872,-2.3760211,1.6142135,,0.10865544
-0.88636166,-0.034728564,-0.14197928,-0.18064854,-0.12612963,0.3371916,1.3011348,1.3304461,-0.7426338,-0.7803465,-0.69971275,,1.6667044
1.5460755,2.2815528,2.2211604,2.0452929,-0.09272402,2.1015007,-0.05699572,0.27552992,0.12933339,0.93553144,0.21397509,,-0.42070535
-0.6976159,-0.71811366,-0.7079698,-0.67373925,-0.17334376,-0.54908454,-1.1898941,0.6869716,0.99820656,-0.10740276,1.039743,,0.13029815
-0.5651245,-0.890089,-0.58588856,-0.41026127,-0.7922596,-1.0790383,0.18226378,1.6821091,-0.26344147,-0.7732185,-0.25511912,,2.0241168
0.26959902,1.1232665,0.8393584,0.5474056,0.36372373,1.5195346,0.33251554,-1.247551,-0.25563973,1.0291395,-0.24572864,,-1.2224342
0.4751633,0.33768523,0.46185845,0.647842,-0.7574417,0.17176197,2.190539,-0.43600303,-1.5612669,-1.6543093,-1.4137878,,0.9539065
2.0790203,1.8184587,1.9903883,1.9108647,1.5308979,1.2567269,-1.1331633,0.76519793,0.42138216,-0.7677519,0.37733057,,1.1563257
0.73880076,0.7834164,0.9165851,1.1581593,0.7090038,0.6059643,-1.4204423,-0.077697664,1.9376525,-0.72269803,1.9523777,,-0.19393174
0.13693516,0.4376119,0.31131762,0.18406351,0.7978211,0.7784961,1.0512904,1.5216386,-0.6961711,0.2837246,-0.71281904,,0.6411847
-0.8418278,-0.21877941,-0.14370443,0.07814293,0.26924428,-0.12762529,-1.5373241,-0.2882617,2.0280664,-1.3201668,1.9115951,,-0.11152651
2.3911898,-0.22561172,0.030305745,0.117828764,0.4081886,-1.0688413,0.31235844,-1.2508485,-0.19082093,1.0601177,-0.25725687,,-1.2224269
-0.17581521,-0.5276567,-0.6042071,-0.7025421,0.6233011,-0.336799,0.35574666,-1.3000274,-0.25563973,1.0291425,-0.24570742,,-1.2224313
0.24596193,-0.76316774,-0.45377752,-0.36768174,-1.0881615,-1.0450242,-1.1193807,0.7861951,0.4921674,-0.76720583,0.44758555,,0.9419355
-0.23449449,-1.3049947,-1.4461479,-1.5270915,0.6886087,-0.7850982,1.4018719,1.2340469,-0.93286216,-0.047907326,-0.93446696,,0.6485167
0.9073599,-0.39753547,-0.16286017,-0.011252287,0.7441579,-0.66832346,1.0252157,-0.7559602,-2.1844423,-0.08073537,-2.2800086,,-0.7545866
-0.20611063,0.45314434,0.007876524,-0.311339,0.7844894,0.98659873,0.33046705,-1.1290312,-0.25020465,1.0291444,-0.24571101,,-1.1413081
-0.17385226,-0.5261796,-0.45405743,-0.462007,0.43430805,-0.5347481,-0.008181392,-0.8275102,1.2015787,0.23085725,1.3352594,,-0.9968306
0.29529876,0.29077905,0.15593143,-0.01773406,1.1750413,0.32352638,0.638749,1.7017124,-0.4435965,0.97669446,-0.46667093,,0.32579595
-0.26110184,0.29617897,-0.13785893,-0.41670805,0.35050744,0.8903153,0.33821878,-1.3236806,-0.25563973,1.0291463,-0.24573971,,-1.2224288
-0.26468685,-0.39757916,0.04045575,0.46243387,-1.5305377,-1.0641949,-1.4267492,0.13214806,1.7697724,-0.5295427,1.7738484,,-0.14024451
-1.621366,-1.6178303,-1.7894871,-1.7816952,-1.1431737,-1.0876269,0.5149946,-0.150568,-0.5739385,0.9943081,-0.6174215,,-0.646166
1.7844431,1.3084611,1.4078906,1.261606,0.6750772,1.0024495,-1.1639252,0.7105791,0.34251454,-0.9978999,0.3119274,,1.4830285
-0.83856326,-0.73472726,-1.0679032,-1.1587912,-0.15266763,-0.044484638,0.30074492,-1.2944591,-0.25563973,1.0291446,-0.24572287,,-1.2224293
1.2176243,1.660863,1.200582,0.64607126,0.6872858,1.936042,0.55571383,1.4446075,-0.41236195,1.0050586,-0.43034112,,0.21115896
0.89407444,0.748684,1.0051498,1.0134149,1.4696945,0.11203375,1.9678138,0.35080054,-1.5432093,-0.5643624,-1.5056609,,0.42671767
-0.6582863,0.5316564,0.4662162,0.59324384,0.4369539,0.35445666,0.73868763,-0.6895682,-1.4535356,0.4913281,-1.5776044,,-0.8216787
1.4034976,1.5353802,1.3179393,0.97213286,0.9988681,1.4716909,-0.599089,1.4119973,0.22127447,0.17810671,0.2513266,,0.6307708
2.1995025,0.2121869,1.1065617,1.5784166,-0.6009168,-1.0477223,-1.618389,-0.78871447,0.6196509,-1.9771876,0.49701768,,1.5290282
-1.0589516,-0.80028456,-0.84018546,-0.88401425,0.29026672,-0.5815801,0.32266203,-1.2471665,-0.2556398,1.0291371,-0.2457079,,-1.2224225
-0.08270297,0.9511344,0.6525106,0.33197564,-0.043443177,1.2558273,-0.39829692,1.5537416,0.057821833,-0.083882645,0.07122193,,0.94194025
-1.4164516,-1.4330218,-1.5202506,-1.4721576,-0.13862425,-1.0718277,-0.22141105,-0.049788114,0.59063256,0.7036568,0.68902194,,-0.6001753
-1.9754301,-1.7466867,-1.9857602,-1.9712845,0.42900226,-1.0696616,0.31567505,-0.70941937,-0.2560615,1.0291532,-0.24571055,,-0.95188886
1.8231798,1.2910466,1.2413881,1.0128901,0.8753694,1.0100746,-0.29062977,1.6090361,-0.06804899,-0.47785157,-0.06416969,,1.6182984
-2.4237275,-0.7364051,-0.10397182,0.9313251,-2.9912186,-1.0853848,0.07966418,-1.0427333,3.0042672,-1.5120535,2.9141448,,-1.1412696
0.67009914,1.3407882,1.6835524,1.5277438,0.6422076,-0.24825488,-0.18258432,0.007860903,0.42135182,0.79391646,0.5421154,,-0.56187713
0.083284214,0.6556989,0.40848997,0.27405438,-0.4859479,0.97646624,1.7324979,0.76850003,-0.9679195,-1.1066287,-0.8941085,,1.7235662
0.86466837,-0.39829674,0.15590642,0.48727915,0.33603445,-1.0607717,-1.1843426,0.6123065,0.29068246,-1.2636721,0.23670888,,1.8888464
-0.09228302,0.4109725,0.012931967,-0.25693122,0.43192917,0.89074045,0.33776826,-1.324114,-0.25563973,1.0291483,-0.24570158,,-1.2224287
0.5845605,0.72774255,0.26064637,-0.10301391,0.6886087,1.0700564,0.3211573,-1.3301636,-0.25563973,1.0291623,-0.2457009,,-1.2224264
1.4749383,-0.067023225,0.76954997,1.2600728,-1.242451,-1.0486214,-1.6104689,-0.7347265,0.507663,-1.9956104,0.3990585,,1.8888518
0.2418453,1.1707854,0.63637793,0.2649297,0.61624473,1.7090229,0.3426244,-1.3168951,-0.25563973,1.0291493,-0.24573578,,-1.2224295
-0.9737414,-1.2812536,-1.301735,-1.358763,-1.6827134,-1.0699341,-0.46078885,1.5199116,0.1846035,0.36732906,0.22687654,,0.45712125
-0.39577886,-1.480377,-1.609044,-1.5565331,-0.89999247,-1.0820699,0.28700617,-1.1672573,0.20040399,0.9187695,0.27636918,,-1.1899537
0.9440695,1.2797967,1.0011297,0.88494897,0.5592672,1.5063044,2.0357637,0.005554752,-2.309078,-0.1943636,-2.394596,,-0.13017298
1.9859158,0.110909544,0.997559,1.4674172,-1.0002536,-1.039143,-1.5521626,-0.43806395,0.4280973,-1.8002511,0.3377474,,2.0241306
-0.003206705,0.94843066,0.63840884,0.32531407,0.31392094,1.255828,-0.39841104,1.5529642,0.057821833,-0.08053164,0.071439564,,0.94193906
-0.1806898,1.4800477,1.0706484,0.75569624,0.41314408,1.915776,-1.1604382,0.44153967,1.3168718,0.14249927,1.4472064,,-0.15212297
0.7283693,1.882133,1.4769987,1.0799876,-0.19740954,2.1797917,0.2075857,1.7020072,-0.25563973,-0.35485065,-0.25314274,,1.4830343
-0.33191174,-0.9894001,-0.83664083,-0.8162674,-0.28094015,-1.0671649,-0.7921553,1.2430365,0.30990893,-0.2940214,0.3096024,,0.8066625
-1.5881857,-0.5477522,-0.44850934,-0.34819418,-2.7498572,-1.0646594,0.2518484,-0.5860084,-0.12154315,1.0139703,-0.09143586,,-0.8977737
-1.4170933,0.027571255,0.36167166,0.6727343,-0.99740887,-0.3350008,0.20785391,-0.69903547,0.057821903,0.96145326,0.1309996,,-0.9518832
-0.2176887,-0.4789124,-0.2896653,-0.04845119,0.6886087,-0.7987604,1.0996631,1.1445012,-0.82377106,0.86911833,-0.90745604,,0.07816229
0.065946534,-0.74626946,-0.91502184,-1.0036331,-0.6997475,-0.4102578,-0.080968864,-0.72605926,1.1713991,0.25582573,1.3063585,,-0.93392843
1.2860723,-1.1335729,-1.1422887,-1.0864271,0.6355076,-1.1356212,0.35101014,-1.3009207,-0.25563973,1.0291455,-0.24571079,,-1.2224318
0.64602435,0.10426564,0.46184883,0.7181195,0.6878308,-0.52815205,-0.6378325,0.47912532,0.7119866,0.586959,0.8448205,,-0.25898513
-0.60215247,0.70354193,0.44657817,0.26863006,0.3718942,1.0072908,-0.9315211,0.9010815,0.8057977,0.51085746,0.9455848,,-0.004978763
0.09592916,0.45900434,0.46092495,0.47449654,0.24315295,0.34567675,0.3644337,-1.0628737,-0.648864,0.94714695,-0.7082034,,-1.0878676
1.274369,2.2169952,1.9624957,1.611451,0.3257792,2.1870549,0.9272552,-0.024062574,-1.021146,0.71097785,-1.1105415,,-0.4608903
-1.8998986,-1.746346,-1.9857602,-1.9660642,0.41768906,-1.0651451,0.3153068,-0.709589,-0.2561594,1.0291519,-0.24570893,,-0.95188516
0.94627297,0.5309902,0.8398114,0.99714684,0.28743315,0.13927975,-1.2685494,0.3092516,0.38185054,-1.4182268,0.28865194,,1.8183761
0.6993183,2.059735,1.6856681,1.2363013,0.6231977,2.1865232,-0.049846567,0.32290587,0.14839594,0.8869695,0.22641411,,-0.3885963
-1.6024582,-0.86249596,-0.8749779,-0.79519725,-2.7498572,-1.077438,0.25263086,-0.584599,-0.12055223,1.0139555,-0.09143048,,-0.8977703
-0.15382397,0.8901035,0.62954587,0.51334566,-0.48225614,1.1424302,-1.2722014,0.4978755,0.68006134,-0.9248578,0.6145949,,0.81432664
0.8199085,-0.39753565,0.35985076,0.85373753,-1.2995269,-1.041536,-1.5013987,-0.2897517,0.42163938,-1.795161,0.33406815,,2.0241342
0.20132408,0.54786325,0.3900262,0.17651586,0.6675742,0.6095884,0.34231693,-1.3111511,-0.25563973,1.0291235,-0.24572597,,-1.2224281
-1.4021508,-0.14260888,-0.4511662,-0.62974226,0.11549373,0.38040385,-0.16987872,0.12550956,0.3727746,0.8112719,0.48486066,,-0.51323164
